id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
3805,21,february,1319,21-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3806,22,february,1319,22-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3807,23,february,1319,23-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3808,24,february,1319,24-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3809,26,february,1319,26-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3810,27,february,1319,27-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3811,28,february,1319,28-2-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3812,1,march,1319,1-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3813,2,march,1319,2-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3814,3,march,1319,3-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3815,4,march,1319,4-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3816,5,march,1319,5-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3817,6,march,1319,6-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3818,8,march,1319,8-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3819,10,march,1319,10-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3820,11,march,1319,11-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3821,12,march,1319,12-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3822,13,march,1319,13-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3823,14,march,1319,14-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3824,15,march,1319,15-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3825,16,march,1319,16-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3826,17,march,1319,17-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3827,18,march,1319,18-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3828,19,march,1319,19-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3829,20,march,1319,20-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3830,22,march,1319,22-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3831,23,march,1319,23-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3832,25,march,1319,25-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3833,25,march,1319,25-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3834,26,march,1319,26-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3835,27,march,1319,27-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3836,28,march,1319,28-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3837,29,march,1319,29-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3838,30,march,1319,30-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3839,31,march,1319,31-3-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3840,1,april,1319,1-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3841,2,april,1319,2-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3842,3,april,1319,3-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3843,4,april,1319,4-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3844,5,april,1319,5-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3845,6,april,1319,6-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3846,7,april,1319,7-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3847,8,april,1319,8-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3848,9,april,1319,9-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3849,10,april,1319,10-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3850,11,april,1319,11-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3851,12,april,1319,12-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3852,13,april,1319,13-4-1319,Kirkham,SD4277132093,53.782,-2.87,England,N/A
3853,14,april,1319,14-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3854,15,april,1319,15-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3855,16,april,1319,16-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3856,17,april,1319,17-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3857,18,april,1319,18-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3858,19,april,1319,19-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3859,20,april,1319,20-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3860,21,april,1319,21-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3861,22,april,1319,22-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3862,23,april,1319,23-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3863,24,april,1319,24-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3864,25,april,1319,25-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3865,26,april,1319,26-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3866,28,april,1319,28-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3867,29,april,1319,29-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3868,30,april,1319,30-4-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3869,1,may,1319,1-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3870,2,may,1319,2-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3871,3,may,1319,3-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3872,4,may,1319,4-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3873,5,may,1319,5-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3874,6,may,1319,6-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3875,7,may,1319,7-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3876,8,may,1319,8-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3877,9,may,1319,9-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3878,10,may,1319,10-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3879,11,may,1319,11-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3880,12,may,1319,12-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3881,13,may,1319,13-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3882,14,may,1319,14-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3883,15,may,1319,15-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3884,16,may,1319,16-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3885,17,may,1319,17-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3886,18,may,1319,18-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3887,19,may,1319,19-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3888,20,may,1319,20-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3889,21,may,1319,21-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3890,22,may,1319,22-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3891,23,may,1319,23-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3892,24,may,1319,24-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3893,25,may,1319,25-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3894,26,may,1319,26-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3895,27,may,1319,27-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3896,28,may,1319,28-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3897,29,may,1319,29-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3898,30,may,1319,30-5-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3899,1,june,1319,1-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3900,2,june,1319,2-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3901,3,june,1319,3-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3902,4,june,1319,4-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3903,5,june,1319,5-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3904,6,june,1319,6-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3905,7,june,1319,7-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3906,8,june,1319,8-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3907,9,june,1319,9-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3908,10,june,1319,10-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3909,11,june,1319,11-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3910,12,june,1319,12-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3911,13,june,1319,13-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3912,15,june,1319,15-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3913,16,june,1319,16-6-1319,Bridgford,SK5877837534,52.932,-1.127,England,Appears as Bruggeford
3914,16,june,1319,16-6-1319,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
3915,17,june,1319,17-6-1319,Beaumanor,SK5377615683,52.736116,-1.204998,England,Appears as Beaumaner
3916,18,june,1319,18-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3917,19,june,1319,19-6-1319,Bridgford,SK5877837534,52.932,-1.127,England,Appears as Brigesford
3918,20,june,1319,20-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3919,21,june,1319,21-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3920,22,june,1319,22-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3921,23,june,1319,23-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3922,24,june,1319,24-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3923,25,june,1319,25-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3924,26,june,1319,26-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3925,27,june,1319,27-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3926,28,june,1319,28-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3927,29,june,1319,29-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3928,30,june,1319,30-6-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3929,1,july,1319,1-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3930,2,july,1319,2-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3931,3,july,1319,3-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3932,4,july,1319,4-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3933,5,july,1319,5-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3934,6,july,1319,6-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3935,8,july,1319,8-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3936,9,july,1319,9-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3937,10,july,1319,10-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3938,11,july,1319,11-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3939,12,july,1319,12-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3940,13,july,1319,13-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3941,14,july,1319,14-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3942,16,july,1319,16-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3943,17,july,1319,17-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3944,18,july,1319,18-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3945,19,july,1319,19-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3946,20,july,1319,20-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3947,21,july,1319,21-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3948,24,july,1319,24-7-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3949,27,july,1319,27-7-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
3950,28,july,1319,28-7-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
3951,29,july,1319,29-7-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
3952,30,july,1319,30-7-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
3953,31,july,1319,31-7-1319,Chester,SJ4063166249,53.19,-2.89,England,N/A
3954,1,august,1319,1-8-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
3955,1,august,1319,1-8-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
3956,3,august,1319,3-8-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
3957,3,august,1319,3-8-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
3958,4,august,1319,4-8-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3959,4,august,1319,4-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3960,4,august,1319,4-8-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle
3961,5,august,1319,5-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3962,5,august,1319,5-8-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle
3963,6,august,1319,6-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3964,7,august,1319,7-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3965,7,august,1319,7-8-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
3966,8,august,1319,8-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3967,9,august,1319,9-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3968,10,august,1319,10-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3969,13,august,1319,13-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3970,14,august,1319,14-8-1319,Hertford Brigge,SP5159906461,51.75447,-1.25389,England,N/A
3971,14,august,1319,14-8-1319,Amble,NU2685204141,55.3306,-1.5783,England,Appears as Anebell
3972,15,august,1319,15-8-1319,Gosford,SP5034713515,51.818,-1.271,England,N/A
3973,15,august,1319,15-8-1319,Newbigging,SD9980585959,54.26929,-2.00449,England,N/A
3974,16,august,1319,16-8-1319,Newbigging,SD9980585959,54.26929,-2.00449,England,N/A
3975,17,august,1319,17-8-1319,Amble,NU2685204141,55.3306,-1.5783,England,Appears as Anebell
3976,17,august,1319,17-8-1319,Newbigging,SD9980585959,54.26929,-2.00449,England,N/A
3977,18,august,1319,18-8-1319,Burneston,SE3080485082,54.26048,-1.52862,England,Appears as Burneton
3978,18,august,1319,18-8-1319,Amble,NU2685204141,55.3306,-1.5783,England,Appears as Anebell
3979,21,august,1319,21-8-1319,Fenham,NZ2215765632,54.9848,-1.6553,England,N/A
3980,22,august,1319,22-8-1319,Fenham,NZ2215765632,54.9848,-1.6553,England,N/A
3981,24,august,1319,24-8-1319,Fenham,NZ2215765632,54.9848,-1.6553,England,N/A
3982,25,august,1319,25-8-1319,Fenham,NZ2215765632,54.9848,-1.6553,England,N/A
3983,26,august,1319,26-8-1319,Fenham,NZ2215765632,54.9848,-1.6553,England,N/A
3984,29,august,1319,29-8-1319,Blairmore,NS1920082500,56.00126,-4.900982,Scotland,Apperas as Bairmor
3985,30,august,1319,30-8-1319,Blairmore,NS1920082500,56.00126,-4.900982,Scotland,Apperas as Bairmore
3986,4,september,1319,4-9-1319,Birghan,NT7907639101,55.645,-2.334,England,Appears as Kynbrigham in Scotia
3987,4,september,1319,4-9-1319,Roxburgh,NT7135033747,55.5965,-2.4562,Scotland,N/A
3988,9,september,1319,9-9-1319,Berwick-upon-Tweed,NT9965953074,55.771,-2.007,England,Appears as In obsidione villæ Berewici super Twedam
3989,11,september,1319,11-9-1319,Berwick-upon-Tweed,NT9965953074,55.771,-2.007,England,Appears as In obsidione villæ Berevici
3990,12,september,1319,12-9-1319,Berwick-upon-Tweed,NT9965953074,55.771,-2.007,England,Appears as In obsidione villæ Berewici super Twedam
3991,16,september,1319,16-9-1319,Berwick-upon-Tweed,NT9965953074,55.771,-2.007,England,Appears as In obsidione villæ Berewici super Twedam
3992,17,september,1319,17-9-1319,Berwick,NT5544785248,56.058,-2.717,Scotland,N/A
3993,18,september,1319,18-9-1319,Belford,NU1093733833,55.598,-1.828,England,N/A
3994,20,september,1319,20-9-1319,Belford,NU1093733833,55.598,-1.828,England,N/A
3995,21,september,1319,21-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
3996,22,september,1319,22-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
3997,23,september,1319,23-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
3998,24,september,1319,24-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
3999,25,september,1319,25-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
4000,26,september,1319,26-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
4001,27,september,1319,27-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
4002,28,september,1319,28-9-1319,Newcastle on Tyne,NZ2198568180,55.0077,-1.6578,England,Appears as New Castle on T.
4003,29,september,1319,29-9-1319,Durham,NZ2754642437,54.7761,-1.5733,England,N/A
4004,1,october,1319,1-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4005,3,october,1319,3-10-1319,Newburgh,SE5518076687,54.183,-1.156,England,Appears as Newboro
4006,5,october,1319,5-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4007,6,october,1319,6-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4008,7,october,1319,7-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4009,8,october,1319,8-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4010,9,october,1319,9-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4011,10,october,1319,10-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4012,11,october,1319,11-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4013,12,october,1319,12-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4014,13,october,1319,13-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4015,14,october,1319,14-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4016,15,october,1319,15-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4017,16,october,1319,16-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4018,17,october,1319,17-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4019,18,october,1319,18-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4020,19,october,1319,19-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4021,20,october,1319,20-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4022,21,october,1319,21-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4023,22,october,1319,22-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4024,23,october,1319,23-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4025,24,october,1319,24-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4026,25,october,1319,25-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4027,26,october,1319,26-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4028,27,october,1319,27-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4029,28,october,1319,28-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4030,30,october,1319,30-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4031,31,october,1319,31-10-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4032,2,november,1319,2-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4033,3,november,1319,3-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4034,4,november,1319,4-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4035,5,november,1319,5-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4036,6,november,1319,6-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4037,7,november,1319,7-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4038,8,november,1319,8-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4039,9,november,1319,9-11-1319,Gainsborough,SK8166390120,53.4016,-0.7732,England,Appears as Gainsboro
4040,10,november,1319,10-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
4041,11,november,1319,11-11-1319,Shelford,SK6617542302,52.974,-1.016,England,N/A
4042,12,november,1319,12-11-1319,York,SE6030051700,53.957883,-1.0825156,England,N/A
